restaurant_name,area,parking_id,hour,day_of_week,is_weekend,occupied_slots,total_slots,occupancy_rate,is_peak_hour,status
Ahmed's Little Hut,bannerghatta road,2520,23,6,1,193,288,0.6727958640734527,0,Busy
Lalbagh Grand,banashankari,1338,17,6,1,118,118,1.0,1,Full
Sindhuri Restaurant,brookefield,1800,23,4,0,93,151,0.6165240050064925,0,Busy
Grills & Rolls,bannerghatta road,2245,12,2,0,207,288,0.7212521864329786,0,Busy
Avon Bar & Kitchen,"byresandra,tavarekere,madiwala",2002,9,6,1,186,186,1.0,1,Full
Penthouse Cafe,banashankari,2607,14,3,0,155,269,0.5768645152945573,0,Busy
Desi Doze,brookefield,1625,16,4,0,37,218,0.17144008859472276,0,Available
Lincoln Bistro,new bel road,876,11,1,0,39,286,0.13841535290331677,0,Available
Lassi Adda,electronic city,572,19,2,0,71,87,0.8172648186480055,1,Full
Hyderabadi Bawarchi,bannerghatta road,946,9,4,0,128,153,0.8366493127115124,1,Full
Smally's Resto Cafe,hsr,1049,16,1,0,129,284,0.4542736367279776,0,Available
Filmy Kitchen,bellandur,2705,16,0,0,40,126,0.32434750771367704,0,Available
Sultans of Spice,"byresandra,tavarekere,madiwala",857,16,0,0,67,259,0.2595842840520697,0,Available
Hotel NLC Grand,marathahalli,1066,9,2,0,133,163,0.8201794872878106,1,Full
The Shake Factory Originals,bannerghatta road,1386,17,1,0,228,289,0.7917707418460959,1,Full
Mount View Fast Food,lavelle road,1606,21,3,0,66,154,0.43282387266718325,0,Available
Wok Chow,new bel road,1507,18,6,1,242,242,1.0,1,Full
Saara's Cafe - SS Lumina Hotel,"byresandra,tavarekere,madiwala",1840,15,6,1,50,128,0.39698710181019115,0,Available
Makaranda,malleshwaram,89,16,3,0,32,100,0.3210008308022589,0,Available
Spice Treat,marathahalli,1568,7,2,0,72,118,0.6115163984278581,1,Busy
Daal Roti,banashankari,2492,19,5,1,200,207,0.9679410980586605,1,Full
Cafe Cosy,basavanagudi,460,3,5,1,15,152,0.10094465144975683,0,Available
Fabindia Cafe,"byresandra,tavarekere,madiwala",1578,17,2,0,188,263,0.7168758863759299,1,Busy
World on a Swirl,bannerghatta road,2158,21,5,1,222,297,0.7499450686321704,0,Busy
Biryani & Kabab,brookefield,2165,4,6,1,45,299,0.15357108405314523,0,Available
Sri Krishna Kitchen,bellandur,407,22,2,0,144,278,0.5190109900910591,0,Busy
Uday Sweets,koramangala 4th block,1834,9,6,1,299,299,1.0,1,Full
Tellimagic Restaurant,electronic city,999,14,6,1,176,206,0.8573352036322983,0,Full
Cafe Repeat,bellandur,1033,0,1,0,40,234,0.17298193622676306,0,Available
Django,indiranagar,889,0,2,0,47,198,0.23919208876799192,0,Available
Sidewalk Cafe - Nahar's Heritage Hotel,brigade road,1920,23,2,0,97,162,0.6021888821164835,0,Busy
Chai Kraft,banashankari,900,11,2,0,35,106,0.3316952006984115,0,Available
Indori Chatorey,basavanagudi,697,0,1,0,20,114,0.18100272385061167,0,Available
Cafe Coffee Day,brookefield,2124,11,4,0,61,270,0.22751389161999475,0,Available
Adithya Tiffin Centre,brigade road,2479,6,5,1,147,231,0.6379051662846,0,Busy
Punjabites,electronic city,1269,20,3,0,83,105,0.7925548586651149,1,Full
HungerLoft,"byresandra,tavarekere,madiwala",129,8,5,1,146,173,0.8473941448316604,1,Full
Cafe Ajfan,banashankari,2013,20,6,1,242,242,1.0,1,Full
Urban Solace - CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© for the Soul,mg road,594,17,3,0,111,175,0.6392706556507598,1,Busy
Neffy's - Cakes & More,indiranagar,1220,19,1,0,75,116,0.6501896096312842,1,Busy
Belly Doze,new bel road,1606,21,3,0,112,154,0.731422657570358,0,Busy
Dipd N Chocolate,"byresandra,tavarekere,madiwala",1896,23,1,0,135,202,0.6713266250796542,0,Busy
Nirvana Bar - Manipal County,electronic city,893,4,2,0,11,231,0.05,0,Available
Chicken County,lavelle road,823,6,6,1,108,157,0.6932289015101692,0,Busy
Chandu Dhaba,hsr,2347,18,6,1,207,207,1.0,1,Full
Vishal Sweets & Restaurant,marathahalli,2005,12,6,1,197,239,0.8249736942403014,0,Full
Hotel Green Land,indiranagar,1531,18,0,0,169,169,1.0,1,Full
Food Point,brookefield,2040,23,0,0,32,75,0.4275938189131964,0,Available
Karavali Grand,bannerghatta road,968,7,5,1,164,235,0.7018823453859102,1,Busy
Bengaluru Baking Company - JW Marriott Bengaluru,brigade road,2599,6,3,0,117,176,0.6666528336221004,0,Busy
Health Gourmet,bellandur,1311,14,5,1,253,276,0.9171343901605247,0,Full
Hakuna Matata,bannerghatta road,318,5,6,1,23,244,0.09456442733543516,0,Available
Ambarsaria,new bel road,1117,12,4,0,82,119,0.6909558517988851,0,Busy
Gowdru Military Hotel,bannerghatta road,2102,13,3,0,141,185,0.7644145171087258,0,Busy
Udupi Food Junction,electronic city,1062,5,2,0,40,223,0.18157544866520695,0,Available
Frosting Flavours,whitefield,2046,5,1,0,24,152,0.16024734362823634,0,Available
Urban Tamaasha,indiranagar,319,6,6,1,179,244,0.736505789079339,0,Busy
Sai Super Sandwich,banashankari,883,18,1,0,45,67,0.6781130042933265,1,Busy
Reddy Hotel,sarjapur road,2107,18,3,0,177,234,0.7572229020876365,1,Busy
Spotlight - The Golden Tulip,electronic city,412,3,3,0,8,173,0.05,0,Available
Chatora Singh,old airport road,2745,8,2,0,107,138,0.7813887223913858,1,Full
Garma Garam,bannerghatta road,351,14,0,0,169,206,0.8215220891814305,0,Full
HSR SLV Fast Food,"byresandra,tavarekere,madiwala",115,18,4,0,107,136,0.7907983920725229,1,Full
Cafe Hops,bannerghatta road,2391,14,1,0,155,159,0.980685916314977,0,Full
BIB-Breakfast in the Box,brookefield,1529,16,0,0,63,200,0.31934063671897167,0,Available
Upahara Darshini,banashankari,2750,13,2,0,217,299,0.7259691880579736,0,Busy
Parampara - The Veg Kitchen,electronic city,186,17,0,0,226,287,0.7906182919440217,1,Full
Biryani Paradise,brookefield,1823,22,5,1,82,131,0.6262191307140064,0,Busy
Delicious Ice Cream Parlour,indiranagar,596,19,3,0,198,257,0.7742163387622406,1,Busy
Gorilla Barfare,koramangala 4th block,1385,16,1,0,72,175,0.41277880271116457,0,Available
Hotel Masthi Kabab,bellandur,1848,23,6,1,164,234,0.7013970668127771,0,Busy
Eten,bannerghatta road,2415,14,2,0,124,195,0.6406540270116529,0,Busy
Grill N Chill,"byresandra,tavarekere,madiwala",1544,7,1,0,135,296,0.45749153795213654,1,Available
Chullah Chandigarh,bellandur,2555,10,1,0,144,187,0.7749798108334156,1,Busy
Om Sweets & Fast Food,brookefield,1733,4,2,0,14,134,0.10738634344108805,0,Available
The Adukkala Restaurant,brigade road,1065,8,2,0,272,290,0.9393586535476262,1,Full
Sri Krishna Sagar,banashankari,2644,3,5,1,12,253,0.05,0,Available
Malabar Cafe,bannerghatta road,2339,10,6,1,76,84,0.9110173722111242,1,Full
Jaffa's Biryani,brookefield,1809,8,5,1,270,283,0.9574310019435077,1,Full
McLeans Italian Pizzeria,brigade road,2255,22,2,0,85,205,0.41662942323705654,0,Available
Gupshap,new bel road,2103,14,3,0,45,71,0.6366401717033593,0,Busy
The Shake Factory Originals,bannerghatta road,972,11,5,1,48,175,0.2770111460263813,0,Available
Amrutha Grand Restaurant,bellandur,187,18,0,0,137,196,0.7004029626149502,1,Busy
Brooks and Bonds Brewery,"byresandra,tavarekere,madiwala",2727,14,1,0,89,121,0.7391889545021647,0,Busy
Hashtag Cafe,brigade road,1746,17,2,0,226,297,0.7639440390498203,1,Busy
Tiwari's Ghee Paratha and Chats,bannerghatta road,1010,1,0,0,13,267,0.05,0,Available
Sri Gurudev Darshini,"byresandra,tavarekere,madiwala",554,1,2,0,41,288,0.14279626265526352,0,Available
Deli Counter - Gateway Hotel,brigade road,1319,22,5,1,206,240,0.862307471764625,0,Full
Whisk' N Creme',bannerghatta road,860,19,0,0,140,149,0.9439256516741752,1,Full
The Biryani Palace,hsr,1339,18,6,1,101,144,0.7047228227937663,1,Busy
Sultan's Creams & Faloodas,frazer town,656,7,6,1,153,222,0.690207218383514,1,Busy
Deepak Fast Food,marathahalli,189,20,0,0,96,126,0.7621976709936162,1,Busy
The Grilled & Fried,marathahalli,1975,6,5,1,141,219,0.6480155342865356,0,Busy
SGS Non Veg - Gundu Pulav,marathahalli,244,3,3,0,17,292,0.06017169664574515,0,Available
Wahab,banashankari,2718,5,1,0,31,286,0.11175886298872023,0,Available
Eddy's Cafe,indiranagar,1161,8,6,1,259,271,0.9581407396072017,1,Full
Mehfil Family Restaurant,malleshwaram,2464,15,4,0,65,271,0.24210482426510768,0,Available
Anika's India Kitchen,"byresandra,tavarekere,madiwala",48,23,1,0,146,287,0.5103632452174819,0,Busy
Kabab World,sarjapur road,968,7,5,1,138,235,0.5876304317380515,1,Busy
Pashto,brigade road,77,4,3,0,15,125,0.12342592644567657,0,Available
Ente Keralam,indiranagar,1831,6,6,1,119,172,0.6923996341684263,0,Busy
Hunan,new bel road,1322,1,6,1,55,275,0.20033489773401464,0,Available
SHAIK's DYNASTY,kalyan nagar,2788,3,4,0,10,216,0.05058099769330873,0,Available
Momma's Pastries Fine Bakery And Cafe,kalyan nagar,2032,15,0,0,28,88,0.32838445673027367,0,Available
Sri SLV Bhavan,bannerghatta road,1840,15,6,1,56,128,0.44125025919532984,0,Available
Dyu Art Cafe,"byresandra,tavarekere,madiwala",2420,19,2,0,151,169,0.8965594895144129,1,Full
Hotel Mangala,banashankari,893,4,2,0,21,231,0.09411671458684778,0,Available
Arogya,hsr,1221,20,1,0,197,261,0.7579068275060388,1,Busy
Bengaluru Coffee House,banashankari,1610,1,4,0,13,111,0.11911242338363923,0,Available
Pop Hop,bellandur,1803,2,5,1,8,169,0.05,0,Available
Bajji House,"byresandra,tavarekere,madiwala",2523,2,0,0,8,106,0.0806390488964492,0,Available
Aishwarya Parkland,bannerghatta road,481,0,6,1,38,201,0.18945863984731298,0,Available
Andhra Vindu Multi Cuisine Restaurant,brookefield,2728,15,1,0,40,111,0.3641947129443701,0,Available
Waah Chef,old airport road,2147,10,5,1,189,207,0.915973239563611,1,Full
Hiyar Majhe Kolkata,jp nagar,1469,4,5,1,31,232,0.13677182010871666,0,Available
Jameela Hotel,rajajinagar,1003,18,6,1,223,275,0.8145349659709311,1,Full
Just Kulfi,indiranagar,2446,21,3,0,150,224,0.6703492148225024,0,Busy
Holiday Fast Food,koramangala 4th block,2736,23,1,0,139,236,0.5922178563863527,0,Busy
Chaat Express,sarjapur road,1717,12,1,0,198,286,0.6924048548303862,0,Busy
eat.fit,kalyan nagar,1923,2,3,0,11,186,0.06382761639066134,0,Available
Pancuzzi,bannerghatta road,1314,17,5,1,217,244,0.8907106133100141,1,Full
Meaza Ginger Multi Cuisine Restaurant,brigade road,1801,0,5,1,8,114,0.07021223550680415,0,Available
De Grand Restaurant,kalyan nagar,599,22,3,0,145,218,0.6658143036002563,0,Busy
Pulimunchi,malleshwaram,1480,15,5,1,74,245,0.3054716451983819,0,Available
Baba Ka Dhaba,bannerghatta road,2065,0,2,0,53,205,0.25929640960273814,0,Available
Ginger,malleshwaram,1878,5,1,0,71,291,0.2465210503481381,0,Available
The Oriental Spice - Ashraya Hotel,residency road,1200,23,0,0,72,142,0.5108456510145495,0,Busy
Meat Up Barbecue & More,kalyan nagar,1810,9,5,1,245,258,0.9499704269429279,1,Full
Jameela Hotel,rajajinagar,1957,12,4,0,127,194,0.6549343378663804,0,Busy
Red Onion,church street,1213,12,1,0,200,292,0.6873352436811389,0,Busy
Adya Hotel,electronic city,1503,14,6,1,226,226,1.0,0,Full
VIHAR Family Restaurant,whitefield,300,11,5,1,24,77,0.31424285828842,0,Available
Roti Shotti,brigade road,1668,11,6,1,97,256,0.3810226037077428,0,Available
The Lakefront Kitchen,sarjapur road,955,18,4,0,186,224,0.8341321294008278,1,Full
Motis Kitchen,indiranagar,1321,0,6,1,10,213,0.05,0,Available
Slo' Food Co.2,indiranagar,2731,18,1,0,177,255,0.6944904525590796,1,Busy
Mustard Cafe,"byresandra,tavarekere,madiwala",922,9,3,0,141,202,0.6993977628591881,1,Busy
Scottish Pub,church street,2458,9,4,0,67,92,0.7314029266102222,1,Busy
Dande Hyderabad Biryani,electronic city,191,22,0,0,29,95,0.3149969890682817,0,Available
Pizza D Italy,"byresandra,tavarekere,madiwala",2546,1,1,0,35,227,0.15445824007936282,0,Available
Nainital North Indian Restaurant,electronic city,1281,8,4,0,296,296,1.0,1,Full
Thayee Touch,bannerghatta road,1088,7,3,0,62,111,0.5647820739036528,1,Busy
Omleterian,brookefield,2507,10,6,1,186,233,0.801373114065939,1,Full
Jayanthi Sagar,"byresandra,tavarekere,madiwala",1343,22,6,1,66,106,0.6257223617100052,0,Busy
Carbon Cup,malleshwaram,1527,14,0,0,165,245,0.6741123154975003,0,Busy
Eat Food,indiranagar,2519,22,6,1,151,258,0.5882415222786623,0,Busy
Mary Cafe,indiranagar,20,19,0,0,244,282,0.8660182638395157,1,Full
Happy Belly Bakes,frazer town,1882,9,1,0,86,96,0.9010260044375333,1,Full
Chettinad Food House,"byresandra,tavarekere,madiwala",1618,9,4,0,144,205,0.704454820618234,1,Busy
Khushi Kitchen,indiranagar,2687,22,6,1,144,190,0.7625081044447507,0,Busy
Kichukkhon,marathahalli,667,18,6,1,194,194,1.0,1,Full
New Kadai,kalyan nagar,1754,1,3,0,75,261,0.29025582052295595,0,Available
Wakhra Swaad,electronic city,810,17,5,1,266,266,1.0,1,Full
Dhaba - Estd 1986 Delhi,indiranagar,120,23,4,0,132,259,0.5098007350556802,0,Busy
SlimSins Cafe,basavanagudi,2695,6,0,0,248,298,0.8324220426395204,0,Full
RR Catering,brigade road,1785,8,4,0,76,97,0.7845793611491211,1,Full
MDP Coffee House,brigade road,2286,5,4,0,3,71,0.05,0,Available
Sambram Biriyani Paradise,bannerghatta road,652,3,6,1,7,52,0.14770723748778453,0,Available
TRIGEREATO,koramangala 7th block,1426,9,3,0,220,290,0.7617938665906987,1,Busy
New Biryani Mane,banashankari,819,2,6,1,9,62,0.1549044140646526,0,Available
Tiger Trail - Ramada Hotel,brigade road,2209,0,1,0,3,62,0.05,0,Available
Erivum Puliyum,brookefield,1272,23,3,0,85,148,0.5761247397936565,0,Busy
MoXa Bistro,brigade road,214,21,1,0,147,202,0.7285582234361679,0,Busy
Kawaii,bellandur,826,9,6,1,229,245,0.9372938708568842,1,Full
B.M.W - Bhookh Mitaane Wala,koramangala 6th block,2143,6,5,1,175,272,0.6466595786739883,0,Busy
Kababji Cafe,electronic city,1598,13,3,0,207,270,0.7675258604717311,0,Busy
Chinese Chaska,brookefield,2774,13,3,0,89,107,0.837066162931766,0,Full
Al-Noor Restaurant,kalyan nagar,521,16,0,0,26,196,0.13447752878105668,0,Available
Snacks Bite,banashankari,1979,10,5,1,187,187,1.0,1,Full
Nashta Pani -The Gujarat's Special,brookefield,2305,0,5,1,24,281,0.08818608607582366,0,Available
Upahar Banashree,bannerghatta road,1440,23,3,0,133,216,0.6166637895311838,0,Busy
Food Planet,electronic city,1127,22,4,0,168,239,0.7059950169762377,0,Busy
Spicy Tandoor,banashankari,471,14,5,1,104,147,0.7085813348588155,0,Busy
Gustoes Beer House,banashankari,2707,18,0,0,160,236,0.6787355558556911,1,Busy
Third Wave Coffee Roasters,brookefield,492,11,6,1,32,213,0.15145700402861934,0,Available
Dindigul Time Pass Restaurant,"byresandra,tavarekere,madiwala",161,16,6,1,65,226,0.2900841058236223,0,Available
Kamat's Palate Korner,brigade road,1405,12,2,0,214,251,0.8530432344378817,0,Full
Chai Makhani,"byresandra,tavarekere,madiwala",672,23,6,1,130,193,0.677941281152653,0,Busy
Nawab Di Biryani,whitefield,1067,10,2,0,37,54,0.6859875104345213,1,Busy
Fish Factory-Citrus Hotel,church street,749,4,3,0,7,147,0.0514321255424953,0,Available
Srushti Coffee,rajajinagar,1479,14,5,1,120,177,0.6792138296509377,0,Busy
Thanco's Naturals Ice Cream,marathahalli,2346,17,6,1,197,252,0.7844813898268838,1,Full
Hotel Marina,koramangala 4th block,2745,8,2,0,118,138,0.8588818910263712,1,Full
Smokin Bites,sarjapur road,2314,9,5,1,102,124,0.825612667369397,1,Full
Phulke Ghar Ke,bellandur,433,0,4,0,24,118,0.2112634305203302,0,Available
Candy Cake,"byresandra,tavarekere,madiwala",1970,1,5,1,22,207,0.10788797091696639,0,Available
Cafe Zuppa,bannerghatta road,2317,12,5,1,145,174,0.8365594703944526,0,Full
Chapter One Bar | Maiin,new bel road,20,19,0,0,212,282,0.7521627032392106,1,Busy
Star Biryani & Kebab Centre,rajajinagar,1008,23,6,1,202,264,0.7672847838543723,0,Busy
Sethji Home Made Food,old airport road,20,19,0,0,242,282,0.8583159887777011,1,Full
Momo Blues,"byresandra,tavarekere,madiwala",745,0,3,0,34,255,0.13350543519121716,0,Available
Chubalas Curry And Rice,frazer town,141,20,5,1,272,286,0.9534789105907647,1,Full
Shree Manjunatha Bar and Restaurant,jp nagar,1193,16,0,0,69,249,0.27879103300795743,0,Available
BTM Bawarchi Biryani,"byresandra,tavarekere,madiwala",2187,2,0,0,41,269,0.15422030069090487,0,Available
Bharathi Dosa Camp,brigade road,1189,12,0,0,150,219,0.6862122224526193,0,Busy
Snaxup Restaurant,"byresandra,tavarekere,madiwala",1503,14,6,1,187,226,0.8282231622162401,0,Full
Citrus - The Leela Palace,indiranagar,1096,15,3,0,74,272,0.27253562506337026,0,Available
Hotel Food Zone,electronic city,886,21,1,0,65,119,0.5542781460680803,0,Busy
The Taste Players,whitefield,1876,3,1,0,7,141,0.05,0,Available
Sree Vinayaka Puttukada,indiranagar,1920,23,2,0,104,162,0.6467690103858885,0,Busy
Skoolroom,brigade road,1797,20,4,0,203,223,0.9110605912813463,1,Full
Chaarcoal,bellandur,2174,13,6,1,276,293,0.9451101971669559,0,Full
Tummy Fuel,jayanagar,1705,0,1,0,8,162,0.05,0,Available
Hydrabad Biryani House,malleshwaram,1236,11,2,0,60,142,0.42892030514068735,0,Available
Punjab Di Shaan,bellandur,1314,17,5,1,211,244,0.865184149838207,1,Full
The Punjabi Park,whitefield,2141,4,5,1,21,124,0.17507330151455916,0,Available
Desi Khana,brookefield,854,13,0,0,156,248,0.6293784667952789,0,Busy
Wimpie Cafe & Restaurant,bellandur,576,23,2,0,38,62,0.6141979913874005,0,Busy
Vembanad - The Paul,indiranagar,724,3,2,0,21,163,0.1313723182896907,0,Available
Davanagere Benne Dose Hut,banashankari,1268,19,3,0,118,188,0.6315395208080348,1,Busy
Diya's Findish,bannerghatta road,94,21,3,0,150,228,0.6608267166344189,0,Busy
Palmgrove,brigade road,34,9,1,0,208,218,0.9545935007838315,1,Full
Fresh Bites,"byresandra,tavarekere,madiwala",1971,2,5,1,25,258,0.09753520543183719,0,Available
Kalmane Koffees,brigade road,2352,23,6,1,177,215,0.8260168130828013,0,Full
Sila Restaurant,electronic city,2134,21,4,0,51,89,0.5810306506547592,0,Busy
Kedia's Fun Food,banashankari,377,16,1,0,69,181,0.3849584531046617,0,Available
Bites 2 Binge,indiranagar,1478,13,5,1,87,145,0.60614300340489,0,Busy
BTM Cakes,bannerghatta road,1271,22,3,0,166,198,0.8418777779313463,0,Full
The Sip Shop,banashankari,277,12,4,0,77,89,0.8695458245242957,0,Full
Village Donne Biryani,"byresandra,tavarekere,madiwala",1978,9,5,1,156,171,0.9145374495746319,1,Full
Public - The Rooftop Bar And Kitchen,"byresandra,tavarekere,madiwala",1473,8,5,1,181,244,0.745791097335618,1,Busy
Foodies Delight,brookefield,2380,3,1,0,31,243,0.12880283683054894,0,Available
Bindu Garden Bar & Restaurant,hsr,2414,13,2,0,136,238,0.5756074452926243,0,Busy
Reddy's Paradise,"byresandra,tavarekere,madiwala",98,1,4,0,20,141,0.1444853537557488,0,Available
Home Cooked,indiranagar,1414,21,2,0,168,263,0.6411565719164282,0,Busy
Om Sri Vinayaka Chats,banashankari,435,2,4,0,14,282,0.05,0,Available
Al Karim,kammanahalli,516,11,0,0,123,299,0.41209670236143775,0,Available
My Little China,kalyan nagar,1479,14,5,1,160,177,0.9085574702806173,0,Full
Zee5 Loft,"byresandra,tavarekere,madiwala",1800,23,4,0,105,151,0.6975823337288564,0,Busy
The Chefs Specials,whitefield,1848,23,6,1,161,234,0.6908857703668895,0,Busy
Foody Baba,whitefield,823,6,6,1,77,157,0.49094759330862925,0,Available
Kakal-Kai Ruchi,bannerghatta road,1955,10,4,0,183,200,0.9177872272211137,1,Full
OKI,kalyan nagar,1723,18,1,0,169,225,0.7529628600864209,1,Busy
Amoeba Sports Bar,brookefield,2584,15,2,0,34,213,0.1610219856807331,0,Available
North Indian And Bengali Mess,"byresandra,tavarekere,madiwala",551,22,1,0,103,141,0.7352039365974326,0,Busy
Mamagoto,indiranagar,1805,4,5,1,93,287,0.32494075205025097,0,Available
Hare Krishna,rajajinagar,701,4,1,0,22,230,0.0958751871020797,0,Available
Natuna Seafood House,koramangala 4th block,2292,11,4,0,66,128,0.5159121154603292,0,Busy
Hotel Marina,koramangala 4th block,1228,3,2,0,16,152,0.10913147286113496,0,Available
Indira Darshini,mg road,1066,9,2,0,127,163,0.7819544095833648,1,Full
Altaf's Chillies Restaurant,frazer town,873,8,1,0,119,158,0.7569541545814522,1,Busy
Peppa Zzing,brigade road,1518,5,0,0,51,196,0.26370824079927424,0,Available
Makaranda,malleshwaram,991,6,6,1,164,297,0.5544856118612228,0,Busy
Delhi Walle,brookefield,1959,14,4,0,121,153,0.7935269309974987,0,Full
Sikori,kalyan nagar,2616,23,3,0,96,177,0.5440836164940791,0,Busy
Ginger & Garlic,brookefield,1302,5,5,1,10,152,0.06896932374256368,0,Available
Chatora Singh,old airport road,624,23,4,0,60,86,0.7030249693969567,0,Busy
Al-Marhaba Restaurant,bannerghatta road,2165,4,6,1,23,299,0.07699631537106463,0,Available
A Little For Love,kalyan nagar,2433,8,3,0,155,199,0.7795204620579707,1,Busy
Bong Connections,brookefield,2529,8,0,0,148,159,0.9332804697174807,1,Full
'@99,whitefield,1686,5,0,0,69,266,0.2597397293221623,0,Available
New Rajalakshmi Sweets,brookefield,1133,4,5,1,12,67,0.17946898032842334,0,Available
Vanilla Pod,koramangala 4th block,474,17,5,1,189,228,0.831523022437605,1,Full
Dosa Time,bellandur,1602,17,3,0,53,73,0.7289391500702421,1,Busy
Opel Lounge,malleshwaram,1694,13,0,0,144,198,0.7279915263740038,0,Busy
J Spice,jayanagar,2719,6,1,0,171,295,0.5820930061925658,0,Busy
Enchanted Garden,brookefield,2065,0,2,0,10,205,0.05,0,Available
Mugs N Burgers,brookefield,1215,14,1,0,165,209,0.7923037939579863,0,Full
R R Noodles Express,brookefield,1311,14,5,1,230,276,0.8365513329639599,0,Full
Baar Union,hsr,2230,21,1,0,114,267,0.42842916813618703,0,Available
